term_bits,size_bits,class,steps_run,size0,final_size,max_size,pos_delta_frac,hit_node_cap,period,first_recur_step,head_bits,head_k,head_count,chain_len,milestone_steps,milestone_arg_sizes,growth,ckpt_0_1k_5k_10k_20k,k0_frac,max_k,final_k,notes
0001000101101101000000111001100101101010,40,blowup,28,19,524327,524327,0.5000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001010001100011000010110100001101100010,40,opaque,20000,19,525,1299,0.0071,0,0,0,,0,0,0,,,linear(r2=0.317),19|300|585|636|525,1.0000,0,0,
0100010001110001110100001011010000110110,40,ratchet-candidate,20000,18,524,1295,0.0071,0,0,0,0001011010000110110,1,141,64,2;4;8;14;22;32;44;58;74;92;112;134,10;13;16;19;22;25;28;31;34;37;40;43,linear(r2=0.317),18|299|584|635|524,0.0000,2,2,
0100010001011010110100000011100101101010,40,blowup,49,19,1062912,1062912,0.5102,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010001011011010100000011100101101010,40,blowup,49,19,1062912,1062912,0.5102,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010001011101010100000011100101101010,40,blowup,49,19,1062912,1062912,0.5102,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010110000110110100000011100101101010,40,ratchet-candidate,44,19,590519,590519,0.5000,1,0,0,000101010000011100101101010000001110010110101000000111001011010100101101010,1,10,10,7;11;15;19;23;27;31;35;39;43,9;29;89;269;809;2429;7289;21869;65609;196829,n/a,19|0|0|0|0,0.0000,3,1,
0100010110000111010100000011100101101010,40,blowup,49,19,1062912,1062912,0.4898,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010110011000110100000011001011101010,40,opaque,20000,19,99779,99782,0.4993,0,0,0,,0,0,0,,,linear(r2=1.000),19|4859|24811|49795|99779,0.9998,2,0,
0100010110011000110100001011010000110110,40,ratchet-candidate,20000,19,579,1350,0.0072,0,0,0,0001011010000110110,4,141,64,2;4;8;14;22;32;44;58;74;92;112;134,10;13;16;19;22;25;28;31;34;37;40;43,linear(r2=0.321),19|354|639|690|579,0.0000,5,5,
0100010110010011010100000011100101101010,40,blowup,49,19,1062912,1062912,0.4898,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010100011011010100000011100101101010,40,blowup,49,19,1062912,1062912,0.4898,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010100011101010100000011100101101010,40,blowup,49,19,1062912,1062912,0.4898,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,2,0,
0100010101100011010100000011001011101010,40,opaque,20000,19,99795,99798,0.4993,0,0,0,,0,0,0,,,linear(r2=1.000),19|4875|24827|49811|99795,0.9997,3,0,
0100010101100011010100001011010000110110,40,ratchet-candidate,20000,19,541,1315,0.0071,0,0,0,0001011010000110110,3,141,64,1;3;7;13;21;31;43;57;73;91;111;133,10;13;16;19;22;25;28;31;34;37;40;43,linear(r2=0.318),19|316|601|652|541,0.0000,4,4,
0100010101001101010100000011100101101010,40,blowup,49,19,1062912,1062912,0.4898,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.8980,3,0,
0000010000011100011100001011010000110110,40,opaque,20000,18,524,1298,0.0071,0,0,0,,0,0,0,,,linear(r2=0.317),18|299|584|635|524,1.0000,0,0,
0000010001100110001100001011010000110110,40,opaque,20000,19,571,1342,0.0072,0,0,0,,0,0,0,,,linear(r2=0.321),19|346|631|682|571,1.0000,0,0,
0000010001011000110100001011010000110110,40,opaque,20000,19,533,1307,0.0071,0,0,0,,0,0,0,,,linear(r2=0.318),19|308|593|644|533,1.0000,0,0,
0001000001110110000001100101110110011010,40,monotone-growth,34,18,524312,524312,1.0000,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,
0001000001110110000001110000111001111010,40,opaque,20000,17,41326,41620,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),17|2381|10676|20645|41326,1.0000,0,0,
0001000001110110000001011010010111010110,40,monotone-growth,54,18,573090,573090,0.9815,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,
0001000110011010000000010111100110101110,40,blowup,120,18,525980,525980,0.6500,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,
0001000110011010000001100110000111101110,40,opaque,20000,18,4628,5387,0.6706,0,0,0,,0,0,0,,,linear(r2=0.826),18|884|1988|2925|4628,1.0000,0,0,
0001000110011010000001110000111001111010,40,blowup,305,18,81902,81902,0.3148,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,step-alloc-cap
0001000110011010000001011010010111010110,40,monotone-growth,56,19,573117,573117,0.9643,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000110011010000001011100011100110110,40,opaque,20000,18,256679,257956,0.0198,0,0,0,,0,0,0,,,linear(r2=1.000),18|12639|63379|126135|256679,1.0000,0,0,
0001000110011010000110000001111001111010,40,blowup,569,18,504567,504567,0.5536,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,
0001000101101010000001100110000111101110,40,opaque,20000,18,3721,5497,0.6630,0,0,0,,0,0,0,,,linear(r2=0.803),18|732|1565|2318|3721,1.0000,0,0,
0001000101101010000001100110011100111010,40,opaque,20000,19,74387,74405,0.3215,0,0,0,,0,0,0,,,linear(r2=1.000),19|4145|19011|37375|74387,1.0000,0,0,
0001000101101010000001100111001110011010,40,monotone-growth,18726,19,500025,500025,1.0000,1,0,0,,0,0,0,,,linear(r2=1.000),19|27645|133553|267891|0,1.0000,0,0,
0001000101101010000001100101110100111010,40,monotone-growth,1084,19,501427,501427,1.0000,1,0,0,,0,0,0,,,n/a,19|444283|0|0|0,1.0000,0,0,
0001000101101010000001100101100111011010,40,monotone-growth,120,19,630007,630007,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001110000111001111010,40,blowup,636,18,414906,414906,0.3082,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,step-alloc-cap
0001000101101010000001110011001100111010,40,opaque,20000,19,154583,154589,0.4753,0,0,0,,0,0,0,,,linear(r2=1.000),19|11821|41701|79531|154583,1.0000,0,0,
0001000101101010000001110011001110011010,40,monotone-growth,14757,19,500014,500014,1.0000,1,0,0,,0,0,0,,,linear(r2=1.000),19|37689|171391|338489|0,1.0000,0,0,
0001000101101010000001110011001011010110,40,monotone-growth,30,19,1446715,1446715,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001110011001011011010,40,monotone-growth,30,19,1446715,1446715,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001110011001011101010,40,monotone-growth,30,19,1446715,1446715,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001110011100110011010,40,monotone-growth,1423,19,500618,500618,1.0000,1,0,0,,0,0,0,,,n/a,19|365229|0|0|0,1.0000,0,0,
0001000101101010000001110011100101101010,40,monotone-growth,30,19,1446715,1446715,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001110010110011011010,40,monotone-growth,86,19,689671,689671,1.0000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0001000101101010000001011101001100111010,40,monotone-growth,1283,19,500592,500592,1.0000,1,0,0,,0,0,0,,,n/a,19|348031|0|0|0,1.0000,0,0,
0001000101101010000001011001110100110110,40,monotone-growth,1349,19,500016,500016,1.0000,1,0,0,,0,0,0,,,n/a,19|323575|0|0|0,1.0000,0,0,
0001000101101010000001011001110100111010,40,monotone-growth,1349,19,500016,500016,1.0000,1,0,0,,0,0,0,,,n/a,19|323575|0|0|0,1.0000,0,0,
0001000101101010000001011100011100110110,40,opaque,20000,18,256594,257910,0.0198,0,0,0,,0,0,0,,,linear(r2=1.000),18|12554|63294|126050|256594,1.0000,0,0,
0001000101101010000001011100111010001110,40,opaque,20000,18,29184,29258,0.3640,0,0,0,,0,0,0,,,linear(r2=0.760),18|3974|11156|15263|29184,1.0000,0,0,
0001000101101010000001010111010011101010,40,monotone-growth,1339,19,500904,500904,1.0000,1,0,0,,0,0,0,,,n/a,19|324139|0|0|0,1.0000,0,0,
0001000101101010000001010110111000111010,40,opaque,20000,18,6705,6705,0.3334,0,0,0,,0,0,0,,,linear(r2=1.000),18|365|1705|3365|6705,1.0000,0,0,
0001000101101010000001010110001000111010,40,opaque,20000,19,6710,6710,0.3334,0,0,0,,0,0,0,,,linear(r2=1.000),19|369|1710|3369|6710,1.0000,0,0,
0001000101101010000110000001111001111010,40,blowup,573,18,504567,504567,0.5532,1,0,0,,0,0,0,,,n/a,18|0|0|0|0,1.0000,0,0,
0101000110001100001011010000110110000010,40,ratchet-candidate,20000,19,525,1299,0.0071,0,0,0,0001011010000110110,2,141,64,1;3;7;13;21;31;43;57;73;91;111;133,10;13;16;19;22;25;28;31;34;37;40;43,linear(r2=0.317),19|300|585|636|525,0.0000,3,3,
0100000101110101100000011001011000111010,40,opaque,20000,18,60015,60021,0.3333,0,0,0,,0,0,0,,,linear(r2=1.000),18|3021|15015|30021|60015,1.0000,1,0,
0000011001000110001100001011010000110110,40,opaque,20000,19,525,1299,0.0071,0,0,0,,0,0,0,,,linear(r2=0.317),19|300|585|636|525,1.0000,0,0,
0100010001101010000001100101110110011010,40,monotone-growth,35,19,524310,524310,0.9714,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9143,1,0,
0100010001101010000001110000111001111010,40,opaque,20000,18,41327,41618,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|2382|10677|20646|41327,0.9999,1,0,
0100010001101010000001011010010111010110,40,monotone-growth,55,19,573088,573088,0.9636,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9455,1,0,
0100010110001010000001100101110011010110,40,opaque,20000,19,202736,213344,0.0040,0,0,0,,0,0,0,,,linear(r2=0.902),19|7116|51044|101622|202736,0.9998,2,0,
0100010110001010000001110011001011011010,40,blowup,50,19,915273,915273,0.6000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9000,2,0,
0100010110001010000001110011100101101010,40,monotone-growth,34,19,1446714,1446714,0.9118,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.7647,2,0,
0100010110001010000001110010110011011010,40,head-recurrent-other,91,19,500813,500813,0.8242,1,0,0,000001110010110011011010,44,41,1,64;78,86;2,n/a,19|0|0|0|0,0.0000,58,57,argsz86->2/statesz142337->257060
0100010110001010000001011001110100111010,40,head-recurrent-other,1742,19,500669,500669,0.6670,1,0,0,000001011001110100111010,2,581,3,1;6,2;29,n/a,19|223416|0|0|0,0.0000,858,856,argsz2->29/statesz26->71
0100010110001010000001011100110011011010,40,head-recurrent-other,20000,19,1568,2024,0.0742,0,0,0,0010,28,12829,3,79;19977,8;2,exp(r2=0.115),19|1724|1583|1637|1568,0.0000,36,30,argsz8->2/statesz1691->1571
0100010110001010000001010111010011101010,40,head-recurrent-other,1365,19,500357,500357,0.9729,1,0,0,000001010111010011101010,2,664,2,1;4,2;14,n/a,19|313787|0|0|0,0.0000,1290,1289,argsz2->14/statesz26->38
0100010100101010000001100101110110011010,40,monotone-growth,35,19,524310,524310,0.9714,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9143,2,0,
0100010100101010000001110000111001111010,40,opaque,20000,18,41327,41618,0.0100,0,0,0,,0,0,0,,,linear(r2=1.000),18|2382|10677|20646|41327,0.9999,2,0,
0100010100101010000001011010010111010110,40,monotone-growth,55,19,573088,573088,0.9636,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9455,2,0,
0100010110100001100110110000001100111010,40,head-recurrent-other,3810,19,500301,500301,0.5055,1,0,0,000001100111010,5,1884,2,15;38,12;36,linear(r2=0.964),19|61889|0|0|0,0.0000,844,843,argsz12->36/statesz157->350
0100010110100001011011010000001100111010,40,head-recurrent-other,5547,19,500167,500167,0.5059,1,0,0,000001100111010,58,2741,3,317;327,7;68,linear(r2=0.972),19|38733|428913|0|0,0.0000,1075,1074,argsz7->68/statesz7135->7403
0100010110100110000110110000001100111010,40,ratchet-candidate,3829,19,500418,500418,0.4847,1,0,0,000001100111010,2,4,4,1;3;5;10,7;10;18;26,linear(r2=0.964),19|61165|0|0|0,0.0000,812,811,
0100010110100110011000110000001100111010,40,ratchet-candidate,2012,19,500382,500382,0.3529,1,0,0,000001100111010,2,4,4,1;3;5;12,7;16;24;66,linear(r2=0.947),19|145980|0|0|0,0.0000,258,256,
0001001001000110001100001011010000110110,40,opaque,20000,19,525,1296,0.0071,0,0,0,,0,0,0,,,linear(r2=0.317),19|300|585|636|525,1.0000,0,0,
0100010110000001110010110110101000011010,40,blowup,75,19,720896,720896,0.7867,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9333,2,0,
0100010110011000000111001101101000011010,40,head-recurrent-other,20000,19,106721,106724,0.5002,0,0,0,0000011100110110,2,6,1,5;12,20;7,linear(r2=1.000),19|5385|26721|53385|106721,0.9993,3,0,argsz20->7/statesz33->57
0100010110011000000111001110101000011010,40,head-recurrent-other,20000,19,45826,45834,0.3605,0,0,0,0000011100111010,2,5,1,5;10,20;7,linear(r2=0.713),19|26641|30889|35894|45826,0.9994,3,0,argsz20->7/statesz33->54
0100010101100000011100110110101000011010,40,head-recurrent-other,20000,19,106678,106678,0.5002,0,0,0,0000011100110110,2,4,1,4;7,12;7,linear(r2=1.000),19|5334|26678|53334|106678,0.9995,3,0,argsz12->7/statesz25->33
0100010110000001110011011010000110011010,40,opaque,20000,19,106737,106740,0.5001,0,0,0,,0,0,0,,,linear(r2=1.000),19|5417|26737|53417|106737,0.9997,2,0,
0100010110000001110011011010000101101010,40,head-recurrent-other,20000,19,106697,106700,0.5001,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5377|26697|53377|106697,0.9996,3,0,argsz15->7/statesz30->38
0100010110000001110011101010000110011010,40,opaque,20000,19,50879,50882,0.3964,0,0,0,,0,0,0,,,linear(r2=1.000),19|3488|13391|25887|50879,0.9997,2,0,
0100010110000001110011101010000101101010,40,head-recurrent-other,20000,19,50871,50881,0.3964,0,0,0,0000011100111010,2,4,1,4;6,15;7,linear(r2=1.000),19|3480|13397|25893|50871,0.9996,3,0,argsz15->7/statesz30->38
0001010001011011010000001110010110101010,40,blowup,50,19,1062917,1062917,0.5000,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,1.0000,0,0,
0100010001011001101010100000011100110110,40,opaque,20000,19,106701,106701,0.5000,0,0,0,,0,0,0,,,linear(r2=1.000),19|5357|26701|53357|106701,0.9997,2,0,
0100010001010110101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5000,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,3,0,argsz15->7/statesz31->39
0100010110000110011010100000011100111010,40,head-recurrent-other,20000,19,166249,166252,0.3815,0,0,0,0000011100111010,2,4,1,1;7,6;7,linear(r2=0.502),19|46527|155867|159262|166249,0.9995,2,0,argsz6->7/statesz22->61
0100010110000101101010100000011100111010,40,head-recurrent-other,798,19,503776,503776,0.5301,1,0,0,0000011100111010,2,13,2,1;26,6;7,n/a,19|0|0|0|0,0.9637,4,0,argsz6->7/statesz22->154
0100010110011000011010100000011100111010,40,head-recurrent-other,11108,19,881403,881403,0.5503,1,0,0,0000011100111010,2,25,2,1;58,12;7,linear(r2=0.991),19|56702|235756|417117|0,0.9945,4,0,argsz12->7/statesz28->411
0100010110011001001010100000011100110110,40,opaque,20000,19,102551,102551,0.3751,0,0,0,,0,0,0,,,linear(r2=1.000),19|5176|25676|51301|102551,0.9997,2,0,
0100010110010010011010100000011100110110,40,opaque,20000,19,100046,100046,0.4286,0,0,0,,0,0,0,,,linear(r2=1.000),19|5045|25038|50028|100046,0.9997,2,0,
0100010110010110100010100000011100110110,40,head-recurrent-other,20000,19,82051,82051,0.4001,0,0,0,0000011100110110,2,4,1,1;5,18;10,linear(r2=1.000),19|4151|20551|41051|82051,0.9996,3,0,argsz18->10/statesz34->45
0100010110010001101010100000011100110110,40,opaque,20000,19,82892,82892,0.5715,0,0,0,,0,0,0,,,linear(r2=1.000),19|4181|20742|41454|82892,0.9997,2,0,
0100010110010100101010100000011100110110,40,opaque,20000,19,100046,100046,0.4286,0,0,0,,0,0,0,,,linear(r2=1.000),19|5045|25038|50028|100046,0.9997,3,0,
0100010100100110011010100000011100110110,40,opaque,20000,19,106701,106701,0.5000,0,0,0,,0,0,0,,,linear(r2=1.000),19|5357|26701|53357|106701,0.9997,2,0,
0100010100100101101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5000,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,3,0,argsz15->7/statesz31->39
0100010101101000011010100000011100110110,40,head-recurrent-other,20000,19,82887,82887,0.5715,0,0,0,0000011100110110,2,4,1,3;6,12;7,linear(r2=1.000),19|4160|20737|41448|82887,0.9996,3,0,argsz12->7/statesz28->36
0100010101101000011010100000011100111010,40,head-recurrent-other,11110,19,881403,881403,0.5503,1,0,0,0000011100111010,2,26,2,3;60,12;7,linear(r2=0.991),19|56419|235750|416973|0,0.9943,4,0,argsz12->7/statesz28->411
0100010101101001001010100000011100110110,40,head-recurrent-other,20000,19,100035,100035,0.4286,0,0,0,0000011100110110,2,4,1,3;6,18;7,linear(r2=1.000),19|5018|25027|50028|100035,0.9996,3,0,argsz18->7/statesz34->42
0100010100011010011010100000011100110110,40,head-recurrent-other,20000,19,106725,106725,0.5001,0,0,0,0000011100110110,2,6,1,4;10,23;7,linear(r2=1.000),19|5405|26725|53405|106725,0.9994,3,0,argsz23->7/statesz39->63
0100010100011010011010100000011100111010,40,head-recurrent-other,20000,19,45769,45794,0.3402,0,0,0,0000011100111010,2,5,1,4;8,23;7,linear(r2=0.539),19|30049|35755|39029|45769,0.9995,3,0,argsz23->7/statesz39->63
0100010101001010011010100000011100110110,40,opaque,20000,19,106701,106701,0.5000,0,0,0,,0,0,0,,,linear(r2=1.000),19|5357|26701|53357|106701,0.9997,3,0,
0100010101100110100010100000011100110110,40,head-recurrent-other,20000,19,106726,106726,0.5000,0,0,0,0000011100110110,3,7,1,1;8,15;7,linear(r2=1.000),19|5390|26726|53390|106726,0.9993,3,0,argsz15->7/statesz34->58
0100010101011010100010100000011100110110,40,head-recurrent-other,20000,19,106702,106702,0.5000,0,0,0,0000011100110110,3,8,1,3;10,15;7,linear(r2=1.000),19|5382|26702|53382|106702,0.9992,4,0,argsz15->7/statesz34->58
0100010100011001101010100000011100110110,40,opaque,20000,19,106701,106701,0.5001,0,0,0,,0,0,0,,,linear(r2=1.000),19|5357|26701|53357|106701,0.9997,2,0,
0100010100010110101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5001,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,3,0,argsz15->7/statesz31->39
0100010101100001101010100000011100111010,40,head-recurrent-other,20000,19,42472,42492,0.3570,0,0,0,0000011100111010,2,6,1,7;12,20;7,linear(r2=0.575),19|25700|32528|35812|42472,0.9993,3,0,argsz20->7/statesz36->57
0100010101100100101010100000011100110110,40,head-recurrent-other,20000,19,102543,102543,0.3751,0,0,0,0000011100110110,2,4,1,4;6,18;10,linear(r2=1.000),19|5168|25668|51293|102543,0.9995,3,0,argsz18->10/statesz34->45
0100010101001001101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5000,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,3,0,argsz15->7/statesz31->39
0100010101011010001010100000011100110110,40,head-recurrent-other,20000,19,102510,102513,0.3751,0,0,0,0000011100110110,2,5,1,6;8,18;10,linear(r2=1.000),19|5135|25635|51260|102510,0.9994,4,0,argsz18->10/statesz34->45
0100010101000110101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5001,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,3,0,argsz15->7/statesz31->39
0100010101010010101010100000011100110110,40,head-recurrent-other,20000,19,106693,106693,0.5000,0,0,0,0000011100110110,2,4,1,4;6,15;7,linear(r2=1.000),19|5357|26693|53357|106693,0.9996,4,0,argsz15->7/statesz31->39
0100010001011010101000000111001011010110,40,monotone-growth,57,19,524288,524288,0.9825,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9123,2,0,
0100010001011010101000000111001011011010,40,monotone-growth,57,19,524288,524288,0.9825,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9123,2,0,
0100010001011010101000000111001011101010,40,monotone-growth,57,19,524288,524288,0.9825,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9123,2,0,
0100010001011010101000000101110100111010,40,head-recurrent-other,2136,19,500009,500009,0.9995,1,0,0,00000101110100111010,2,1067,2,2;6,9;19,linear(r2=0.972),19|160029|0|0|0,0.0000,1022,1021,argsz9->19/statesz29->59
0100010110000110101000000110011100111010,40,monotone-growth,1873,19,500169,500169,0.9995,1,0,0,,0,0,0,,,n/a,19|195014|0|0|0,0.9979,2,0,
0100010110000110101000000111001100111010,40,head-recurrent-other,442,19,507734,507734,0.9977,1,0,0,00000111001100111010,2,4,2,1;7,4;9,n/a,19|0|0|0|0,0.9774,2,0,argsz4->9/statesz24->84
0100010110000110101000000111001110011010,40,ratchet-candidate,45,19,587099,587099,0.9778,1,0,0,000101000001110011100110100101000001110011100110100000011100111001101001000001110011100110100000011100111001101001010000011100111001101001010000011100111001101000000111001110011010010000011100111001101000000111001110011010011010,1,7,7,8;14;20;26;32;38;44,24;239;1099;4539;18299;73339;293499,n/a,19|0|0|0|0,0.0000,3,1,
0100010110000110101000000111001011101010,40,ratchet-candidate,61,19,901119,901119,0.9836,1,0,0,00010101000001110010111010100000011100101110101000000111001011101010010101010000011100101110101000000111001011101010000001110010111010101010,1,14,14,8;12;16;20;24;28;32;36;40;44;48;52,24;79;189;409;849;1729;3489;7009;14049;28129;56289;112609,n/a,19|0|0|0|0,0.0000,3,1,
0100010110000110101000000101110100111010,40,head-recurrent-other,2216,19,500039,500039,0.9995,1,0,0,00000101110100111010,2,1085,2,1;6,4;14,linear(r2=0.970),19|149399|0|0|0,0.0000,1039,1039,argsz4->14/statesz24->49
0100010110011000101000000110011100111010,40,blowup,2696,19,500980,500980,0.5011,1,0,0,,0,0,0,,,linear(r2=0.978),19|118652|0|0|0,0.9985,2,0,
0100010110011000101000000111001100111010,40,head-recurrent-other,644,19,500844,500844,0.6475,1,0,0,00000111001100111010,2,6,2,1;11,12;12,n/a,19|0|0|0|0,0.9767,3,0,argsz12->12/statesz32->117
0100010110011000101000000111001110011010,40,ratchet-candidate,51,19,652635,652635,0.8824,1,0,0,000101000001110011100110100101000001110011100110100000011100111001101001000001110011100110100000011100111001101001010000011100111001101001010000011100111001101000000111001110011010010000011100111001101000000111001110011010011010,1,7,7,14;20;26;32;38;44;50,32;271;1227;5051;20347;81531;326267,n/a,19|0|0|0|0,0.0000,3,1,
0100010110011000101000000111001011101010,40,ratchet-candidate,63,19,516095,516095,0.9048,1,0,0,00010101000001110010111010100000011100101110101000000111001011101010010101010000011100101110101000000111001011101010000001110010111010101010,1,13,13,14;18;22;26;30;34;38;42;46;50;54;58,32;95;221;473;977;1985;4001;8033;16097;32225;64481;128993,n/a,19|0|0|0|0,0.0000,4,1,
0100010110011000101000000101110100111010,40,head-recurrent-other,2798,19,500204,500204,0.6619,1,0,0,00000101110100111010,3,947,3,3;17,2;35,linear(r2=0.970),19|104630|0|0|0,0.0000,864,863,argsz2->35/statesz45->153
0100010110010010101000000111001011010110,40,blowup,69,19,589826,589826,0.8116,1,0,0,,0,0,0,,,n/a,19|0|0|0|0,0.9275,2,0,
